userID,sessionID,actionTakenNumeric,durationMSEC,timelineMSEC,idleTime
ID09,ID09_Session02,0,12829,630958,0
ID09,ID09_Session02,0,141,646537,2750
ID09,ID09_Session02,1,4766,648443,1765
ID09,ID09_Session02,0,141,653209,0
ID09,ID09_Session02,1,28298,670445,17095
ID09,ID09_Session02,1,15454,743291,44548
ID09,ID09_Session02,1,54485,764261,5516
ID09,ID09_Session02,1,59970,818778,32
ID09,ID09_Session02,1,52673,886076,7328
ID09,ID09_Session02,1,46485,939859,1110
ID09,ID09_Session02,5,516,986344,0
ID09,ID09_Session02,5,125,994829,7969
ID09,ID09_Session02,1,3109,995642,688
ID09,ID09_Session02,1,48594,1010157,11406
ID09,ID09_Session02,1,59688,1059064,313
ID09,ID09_Session02,1,2672,1128939,10187
ID09,ID09_Session02,0,94,1131611,0
ID09,ID09_Session02,1,43688,1133814,2109
ID09,ID09_Session02,0,203,1177502,0
ID09,ID09_Session02,1,15422,1209612,31907
ID09,ID09_Session02,1,3484,1235268,10234
ID09,ID09_Session02,1,38516,1239565,813
ID09,ID09_Session02,5,219,1278081,0
ID09,ID09_Session02,1,1875,1306034,27734
ID09,ID09_Session02,5,250,1307909,0
ID09,ID09_Session02,1,5844,1384144,75985
ID09,ID09_Session02,5,172,1389988,0
ID09,ID09_Session02,1,906,1407363,17203
ID09,ID09_Session02,5,203,1408269,0
ID09,ID09_Session02,1,1532,1417222,8750
ID09,ID09_Session02,1,2657,1418800,46
ID09,ID09_Session02,5,234,1421457,0
ID09,ID09_Session02,5,172,1423894,2203
ID09,ID09_Session02,5,156,1430488,6422
ID09,ID09_Session02,5,172,1431738,1094
ID09,ID09_Session02,1,4500,1432816,906
ID09,ID09_Session02,5,141,1437316,0
ID09,ID09_Session02,5,187,1438254,797
ID09,ID09_Session02,1,1438,1475316,36875
ID09,ID09_Session02,0,78,1476754,0
ID09,ID09_Session02,0,125,1484520,7688
ID09,ID09_Session02,1,47031,1491723,7078
ID09,ID09_Session02,1,42719,1556036,17282
ID09,ID09_Session02,1,48844,1609911,11156
ID09,ID09_Session02,1,58094,1660661,1906
ID09,ID09_Session02,1,36500,1742255,23500
ID09,ID09_Session02,1,9016,1792192,13437
ID09,ID09_Session03,0,94,156,78
ID09,ID09_Session03,1,3829,4015,3765
ID09,ID09_Session03,0,203,7844,0
ID09,ID09_Session03,1,3672,11797,3750
ID09,ID09_Session03,0,109,15469,0
ID09,ID09_Session03,1,18547,24562,8984
ID09,ID09_Session03,0,94,43109,0
ID09,ID09_Session03,0,172,47031,3828
ID09,ID09_Session03,1,4203,48828,1625
ID09,ID09_Session03,1,1391,66672,13641
ID09,ID09_Session03,0,156,68063,0
ID09,ID09_Session03,1,42391,70641,2422
ID09,ID09_Session03,1,21891,151141,38109
ID09,ID09_Session03,1,59859,173173,141
ID09,ID09_Session03,1,33110,259923,26891
ID09,ID09_Session03,1,49922,303111,10078
ID09,ID09_Session03,1,359,353252,219
ID09,ID09_Session03,5,157,353611,0
ID09,ID09_Session03,5,141,354705,937
ID09,ID09_Session03,0,110,355986,1140
ID09,ID09_Session03,1,21609,371049,14953
ID09,ID09_Session03,0,188,392658,0
ID09,ID09_Session03,1,17516,395518,2672
ID09,ID09_Session03,1,59375,473659,60625
ID09,ID09_Session03,1,52626,540409,7375
ID09,ID09_Session03,1,19672,633363,40328
ID09,ID09_Session03,1,10063,702973,49938
ID09,ID09_Session03,1,30594,742442,29406
ID09,ID09_Session03,1,6641,784786,11750
ID09,ID09_Session03,0,93,791427,0
ID09,ID09_Session03,1,23281,798661,7141
ID09,ID09_Session03,0,204,821942,0
ID09,ID09_Session03,1,57985,835052,12906
ID09,ID09_Session03,0,110,899755,6718
ID09,ID09_Session03,1,2688,922615,22750
ID09,ID09_Session03,5,140,925303,0
ID09,ID09_Session03,5,140,927803,2360
ID09,ID09_Session03,0,125,929099,1156
ID09,ID09_Session03,1,18547,934490,5266
ID09,ID09_Session03,0,125,958146,5109
ID09,ID09_Session03,1,14093,990819,32548
ID09,ID09_Session03,0,141,1004912,0
ID09,ID09_Session03,0,94,1025225,20172
ID09,ID09_Session03,0,94,1049756,24437
ID09,ID09_Session03,0,125,1074507,24657
ID09,ID09_Session03,0,109,1100726,26094
ID09,ID09_Session03,0,94,1120741,19906
ID09,ID09_Session03,0,156,1148070,27235
ID09,ID09_Session03,0,109,1167617,19391
ID09,ID09_Session03,1,735,1207054,39328
ID09,ID09_Session03,0,93,1207789,0
ID09,ID09_Session03,0,140,1209117,1235
ID09,ID09_Session03,0,125,1209742,485
ID09,ID09_Session03,0,63,1210148,281
ID09,ID09_Session03,0,140,1212711,2469
ID09,ID09_Session03,0,94,1215976,3125
ID09,ID09_Session03,0,79,1220804,4734
ID09,ID09_Session03,0,93,1223008,2125
ID09,ID09_Session03,0,109,1223867,766
ID09,ID09_Session03,0,656,1261258,37282
ID09,ID09_Session03,1,1438,1275992,14078
ID09,ID09_Session03,5,234,1277430,0
ID09,ID09_Session03,5,250,1283117,5453
ID09,ID09_Session03,1,13562,1299477,16110
ID09,ID09_Session03,1,56422,1316618,3579
ID09,ID09_Session03,1,26609,1406431,33391
ID09,ID09_Session03,1,5828,1457306,24266
ID09,ID09_Session03,0,1422,1463134,0
ID09,ID09_Session03,0,78,1466759,2203
ID09,ID09_Session03,1,4766,1548275,81438
ID09,ID09_Session03,5,234,1554541,1500
ID09,ID09_Session03,1,4656,1594291,39516
ID09,ID09_Session03,5,172,1598947,0
ID09,ID09_Session03,0,110,1600119,1000
ID09,ID09_Session03,1,4563,1614666,14437
ID09,ID09_Session03,0,109,1619229,0
ID09,ID09_Session03,1,50063,1622979,3641
ID09,ID09_Session03,1,36078,1696964,23922
ID09,ID09_Session03,1,50422,1742620,9578
ID09,ID09_Session03,1,12563,1819402,26360
ID09,ID09_Session04,0,78,266,78
ID09,ID09_Session04,1,31704,1985,1641
ID09,ID09_Session04,1,40485,33923,234
ID09,ID09_Session04,0,172,74408,0
ID09,ID09_Session04,1,5032,88658,14078
ID09,ID09_Session04,1,48970,104721,11031
ID09,ID09_Session04,1,39704,173988,20297
ID09,ID09_Session04,1,50860,222833,9141
ID09,ID09_Session04,1,21344,275115,1422
ID09,ID09_Session04,1,31922,300897,4438
ID09,ID09_Session04,0,157,332819,0
ID09,ID09_Session04,1,14719,340116,7140
ID09,ID09_Session04,0,110,354835,0
ID09,ID09_Session04,1,35672,358023,3078
ID09,ID09_Session04,1,45985,406727,13032
ID09,ID09_Session04,5,266,452712,0
ID09,ID09_Session04,5,125,454525,1547
ID09,ID09_Session04,1,1047,454978,328
ID09,ID09_Session04,0,109,456025,0
ID09,ID09_Session04,0,250,469634,13500
ID09,ID09_Session04,1,19547,554152,84268
ID09,ID09_Session04,1,56517,577183,3484
ID09,ID09_Session04,1,46719,644263,10563
ID09,ID09_Session04,0,172,690982,0
ID09,ID09_Session04,1,27329,696779,5625
ID09,ID09_Session04,0,172,724108,0
ID09,ID09_Session04,1,38616,775093,50813
ID09,ID09_Session04,1,24004,813740,31
ID09,ID09_Session04,0,125,837744,0
ID09,ID09_Session04,1,30208,843510,5641
ID09,ID09_Session04,1,25660,886720,13002
ID09,ID09_Session04,0,219,912380,0
ID09,ID09_Session04,1,17674,916053,3454
ID09,ID09_Session04,1,9611,937618,3891
ID09,ID09_Session04,0,172,947229,0
ID09,ID09_Session04,1,19081,952886,5485
ID09,ID09_Session04,1,9799,995799,23832
ID09,ID09_Session04,0,125,1005598,0
ID09,ID09_Session04,1,5344,1033852,28129
ID09,ID09_Session04,0,125,1039196,0
ID09,ID09_Session04,1,25956,1068638,29317
ID09,ID09_Session04,0,141,1094594,0
ID09,ID09_Session04,1,28002,1114564,19829
ID09,ID09_Session04,0,109,1142566,0
ID09,ID09_Session04,1,2047,1165177,22502
ID09,ID09_Session04,0,218,1167224,0
ID09,ID09_Session04,1,14470,1193444,26002
ID09,ID09_Session04,0,156,1207914,0
ID09,ID09_Session04,1,23314,1210445,2375
ID09,ID09_Session04,1,24752,1241900,8141
ID09,ID09_Session04,0,109,1266652,0
ID09,ID09_Session04,1,35956,1317811,51050
ID09,ID09_Session04,1,40580,1373190,19423
ID09,ID09_Session04,1,38877,1434895,21125
ID09,ID09_Session04,1,43533,1490241,16469
ID09,ID09_Session04,1,8266,1569572,35798
ID09,ID09_Session04,1,14266,1579510,1672
ID09,ID09_Session04,1,25329,1596964,3188
ID09,ID09_Session04,5,313,1622293,0
ID09,ID09_Session04,5,156,1625653,3047
ID09,ID09_Session04,1,4015,1626997,1188
ID09,ID09_Session04,5,203,1631012,0
ID09,ID09_Session04,5,141,1632637,1422
ID09,ID09_Session04,0,141,1634309,1531
ID09,ID09_Session04,0,109,1673592,39142
ID09,ID09_Session04,1,37017,1676764,3063
ID09,ID09_Session04,1,23657,1744797,31016
ID09,ID09_Session04,5,219,1768454,0
ID09,ID09_Session04,5,219,1773782,5109
ID09,ID09_Session05,0,234,938,0
ID09,ID09_Session05,1,6235,2250,1078
ID09,ID09_Session05,1,8562,12282,3797
ID09,ID09_Session05,0,188,20844,0
ID09,ID09_Session05,0,156,37579,16547
ID09,ID09_Session05,1,20313,38782,1047
ID09,ID09_Session05,0,93,59095,0
ID09,ID09_Session05,0,125,69360,10172
ID09,ID09_Session05,1,54766,73720,4235
ID09,ID09_Session05,1,52114,136377,7891
ID09,ID09_Session05,1,51755,196741,8250
ID09,ID09_Session05,1,47864,260637,12141
ID09,ID09_Session05,1,25799,328940,20439
ID09,ID09_Session05,0,156,354739,0
ID09,ID09_Session05,1,4438,364068,9173
ID09,ID09_Session05,0,171,384773,16267
ID09,ID09_Session05,1,30409,388601,3657
ID09,ID09_Session05,0,109,419010,0
ID09,ID09_Session05,1,3063,425448,6329
ID09,ID09_Session05,1,3422,431870,3359
ID09,ID09_Session05,1,22157,439449,4157
ID09,ID09_Session05,5,312,461606,0
ID09,ID09_Session05,5,219,477950,16032
ID09,ID09_Session05,1,9985,478528,359
ID09,ID09_Session05,0,140,501186,12673
ID09,ID09_Session05,0,109,504092,2766
ID09,ID09_Session05,5,125,510873,6672
ID09,ID09_Session05,5,140,511483,485
ID09,ID09_Session05,0,156,512639,1016
ID09,ID09_Session05,1,32017,516499,3704
ID09,ID09_Session05,1,39142,550250,1734
ID09,ID09_Session05,0,109,589392,0
ID09,ID09_Session05,1,15923,592595,3094
ID09,ID09_Session05,1,26860,641660,33142
ID09,ID09_Session05,1,53283,675239,6719
ID09,ID09_Session05,1,57751,730773,2251
ID09,ID09_Session05,1,58908,789618,1094
ID09,ID09_Session05,1,2641,849494,968
ID09,ID09_Session05,0,125,852135,0
ID09,ID09_Session05,0,94,855557,3297
ID09,ID09_Session05,1,49970,858557,2906
ID09,ID09_Session05,1,54705,913824,5297
ID09,ID09_Session05,1,50532,977998,9469
ID09,ID09_Session05,1,31360,1050468,21938
ID09,ID09_Session05,0,125,1081828,0
ID09,ID09_Session05,0,156,1082250,297
ID09,ID09_Session05,1,53845,1094687,12281
ID09,ID09_Session05,1,1578,1149126,594
ID09,ID09_Session05,5,187,1150704,0
ID09,ID09_Session05,5,172,1155016,4125
ID09,ID09_Session05,1,29922,1160282,5094
ID09,ID09_Session05,0,125,1190204,0
ID09,ID09_Session05,1,14907,1192079,1750
ID09,ID09_Session05,0,125,1206986,0
ID09,ID09_Session05,1,15500,1220283,13172
ID09,ID09_Session05,0,125,1235783,0
ID09,ID09_Session05,0,125,1265299,29391
ID09,ID09_Session05,1,52141,1336394,70970
ID09,ID09_Session05,1,59064,1389472,937
ID09,ID09_Session05,1,49578,1458958,10422
ID09,ID09_Session05,1,56938,1511599,3063
ID09,ID09_Session05,1,57095,1571443,2906
ID09,ID09_Session05,1,14469,1633304,4766
ID09,ID09_Session05,1,40688,1647851,78
ID09,ID09_Session05,1,52923,1695617,7078
ID09,ID09_Session06,0,125,812,0
ID09,ID09_Session06,1,14484,3172,2235
ID09,ID09_Session06,0,78,17656,0
ID09,ID09_Session06,0,188,25953,8219
ID09,ID09_Session06,1,10579,70750,44609
ID09,ID09_Session06,1,55516,85813,4484
ID09,ID09_Session06,1,4938,145579,4250
ID09,ID09_Session06,5,187,150517,0
ID09,ID09_Session06,5,204,152563,1859
ID09,ID09_Session06,5,172,162501,9734
ID09,ID09_Session06,5,125,164423,1750
ID09,ID09_Session06,5,172,175532,10984
ID09,ID09_Session06,5,203,185595,9891
ID09,ID09_Session06,1,5593,193939,8141
ID09,ID09_Session06,5,235,199532,0
ID09,ID09_Session06,5,203,200986,1219
ID09,ID09_Session06,5,203,204939,3750
ID09,ID09_Session06,5,218,207986,2844
ID09,ID09_Session06,5,172,219986,11782
ID09,ID09_Session06,5,141,221345,1187
ID09,ID09_Session06,5,187,239236,17750
ID09,ID09_Session06,5,219,240798,1375
ID09,ID09_Session06,5,203,243502,2485
ID09,ID09_Session06,5,156,247283,3578
ID09,ID09_Session06,1,13360,247970,531
ID09,ID09_Session06,1,17578,264580,3250
ID09,ID09_Session06,5,188,282158,0
ID09,ID09_Session06,5,187,284971,2625
ID09,ID09_Session06,5,203,290486,5328
ID09,ID09_Session06,5,203,310424,19735
ID09,ID09_Session06,1,6719,314611,3984
ID09,ID09_Session06,1,39985,323299,1969
ID09,ID09_Session06,5,140,363284,0
ID09,ID09_Session06,5,172,364549,1125
ID09,ID09_Session06,1,11954,369377,4656
ID09,ID09_Session06,1,32751,384674,3343
ID09,ID09_Session06,5,156,417425,0
ID09,ID09_Session06,5,234,418925,1344
ID09,ID09_Session06,1,5968,421503,2344
ID09,ID09_Session06,5,141,427471,0
ID09,ID09_Session06,5,172,430987,3375
ID09,ID09_Session06,5,172,440768,9609
ID09,ID09_Session06,5,188,447143,6203
ID09,ID09_Session06,1,28219,462472,15141
ID09,ID09_Session06,1,7906,493425,2734
ID09,ID09_Session06,1,45766,515566,14235
ID09,ID09_Session06,5,156,561644,312
ID09,ID09_Session06,5,187,563082,1282
ID09,ID09_Session06,5,171,567754,4485
ID09,ID09_Session06,5,110,571347,3422
ID09,ID09_Session06,0,109,572863,1406
ID09,ID09_Session06,0,110,598363,25391
ID09,ID09_Session06,1,20844,600488,2015
ID09,ID09_Session06,5,171,667364,46032
ID09,ID09_Session06,5,234,673739,6204
ID09,ID09_Session06,5,250,706504,32531
ID09,ID09_Session06,5,219,758489,51735
ID09,ID09_Session06,5,688,761192,2484
ID09,ID09_Session06,5,156,867115,105235
ID09,ID09_Session06,0,93,867959,688
ID09,ID09_Session06,0,109,884209,16157
ID09,ID09_Session06,1,10109,893709,9391
ID09,ID09_Session06,0,172,903818,0
ID09,ID09_Session06,5,234,914209,10219
ID09,ID09_Session06,5,234,916428,1985
ID09,ID09_Session06,1,16532,932818,16156
ID09,ID09_Session06,5,375,949350,0
ID09,ID09_Session06,1,141,997709,47984
ID09,ID09_Session06,5,172,997850,0
ID09,ID09_Session06,1,1218,998038,16
ID09,ID09_Session06,0,141,999256,0
ID09,ID09_Session06,1,3266,1013475,14078
ID09,ID09_Session06,5,219,1016741,0
ID09,ID09_Session06,5,218,1020132,3172
ID09,ID09_Session06,0,140,1028835,8485
ID09,ID09_Session06,1,5000,1058179,29204
ID09,ID09_Session06,5,187,1063179,0
ID09,ID09_Session06,5,171,1065101,1735
ID09,ID09_Session06,0,219,1070022,4750
ID09,ID09_Session06,5,188,1082788,12547
ID09,ID09_Session06,5,218,1084601,1625
ID09,ID09_Session06,5,719,1120210,35391
ID09,ID09_Session06,5,110,1122585,1656
ID09,ID09_Session06,0,94,1123788,1093
ID09,ID09_Session06,0,140,1127398,3516
ID09,ID09_Session06,5,172,1130570,3032
ID09,ID09_Session06,5,109,1131851,1109
ID09,ID09_Session06,1,28829,1132507,547
ID09,ID09_Session06,5,188,1191351,30015
ID09,ID09_Session06,5,157,1198398,6859
ID09,ID09_Session06,1,1266,1240445,41890
ID09,ID09_Session06,5,172,1241711,0
ID09,ID09_Session06,5,157,1246195,4312
ID09,ID09_Session06,5,125,1325680,79328
ID09,ID09_Session06,5,250,1331040,5235
ID09,ID09_Session06,5,172,1342477,11187
ID09,ID09_Session06,1,47,1366774,24125
ID09,ID09_Session06,5,219,1366821,0
ID09,ID09_Session06,5,172,1370368,3328
ID09,ID09_Session06,5,47,1396915,26375
ID09,ID09_Session06,0,109,1398103,1016
ID09,ID09_Session06,1,4157,1444915,46703
ID09,ID09_Session06,5,281,1449072,0
ID09,ID09_Session06,5,172,1503088,53735
ID09,ID09_Session06,0,110,1504650,1390
ID09,ID09_Session06,0,109,1545432,40672
ID09,ID09_Session06,5,172,1567291,21750
ID09,ID09_Session06,5,203,1626948,59485
ID09,ID09_Session06,0,141,1635979,8828
ID09,ID09_Session06,5,219,1648432,12312
ID09,ID09_Session06,5,188,1658229,9578
ID09,ID09_Session06,0,94,1667729,9312
ID09,ID09_Session06,1,3391,1705325,37502
ID09,ID09_Session06,1,47037,1714311,5595
ID09,ID09_Session06,1,46772,1773974,12626
ID09,ID09_Session06,5,171,1820746,0
ID09,ID09_Session06,5,110,1821964,1047
ID09,ID09_Session06,5,172,1826043,3969
ID09,ID09_Session06,5,156,1828340,2125
ID09,ID09_Session06,5,109,1832591,4095
ID09,ID09_Session06,5,157,1836044,3344
ID09,ID09_Session06,0,94,1847436,11235
ID09,ID09_Session06,5,172,1875424,27894
ID09,ID09_Session06,5,171,1880722,5126
ID09,ID09_Session06,5,156,1881300,407
ID09,ID09_Session06,5,125,1883034,1578
ID09,ID09_Session07,1,22969,1468,1328
ID09,ID09_Session07,0,110,24437,0
ID09,ID09_Session07,1,17907,30140,5593
ID09,ID09_Session07,1,12718,54766,6719
ID09,ID09_Session07,5,282,67484,0
ID09,ID09_Session07,5,234,83610,15844
ID09,ID09_Session07,1,15969,92078,8234
ID09,ID09_Session07,1,4391,141500,33453
ID09,ID09_Session07,5,203,145891,0
ID09,ID09_Session07,5,234,149704,3610
ID09,ID09_Session07,1,35281,184829,34891
ID09,ID09_Session07,5,234,220110,0
ID09,ID09_Session07,5,250,263032,42688
ID09,ID09_Session07,0,93,265407,2125
ID09,ID09_Session07,1,9203,278844,13344
ID09,ID09_Session07,1,34547,290000,1953
ID09,ID09_Session07,0,110,324547,0
ID09,ID09_Session07,1,20859,327188,2531
ID09,ID09_Session07,1,3234,349016,969
ID09,ID09_Session07,5,250,352250,0
ID09,ID09_Session07,5,187,362610,10110
ID09,ID09_Session07,0,78,363829,1032
ID09,ID09_Session07,1,42468,365579,1672
ID09,ID09_Session07,1,1953,428579,20532
ID09,ID09_Session07,0,93,430532,0
ID09,ID09_Session07,0,0,430985,360
ID09,ID09_Session07,0,140,436782,5703
ID09,ID09_Session07,0,156,461063,24141
ID09,ID09_Session07,0,172,466688,5469
ID09,ID09_Session07,0,156,473766,6906
ID09,ID09_Session07,0,78,493891,19969
ID09,ID09_Session07,0,140,522235,28266
ID09,ID09_Session07,0,141,547891,25516
ID09,ID09_Session07,1,2454,571750,23718
ID09,ID09_Session07,0,140,574204,0
ID09,ID09_Session07,0,125,575766,1422
ID09,ID09_Session07,0,110,577797,1906
ID09,ID09_Session07,0,93,583079,5172
ID09,ID09_Session07,0,141,595297,12125
ID09,ID09_Session07,0,141,598688,3250
ID09,ID09_Session07,0,125,599797,968
ID09,ID09_Session07,1,42031,606016,6094
ID09,ID09_Session07,1,12735,671344,23297
ID09,ID09_Session07,0,109,684079,0
ID09,ID09_Session07,5,281,688829,4641
ID09,ID09_Session07,5,234,691891,2781
ID09,ID09_Session07,1,14047,694000,1875
ID09,ID09_Session07,1,27906,892141,4094
ID09,ID09_Session07,5,219,920047,0
ID09,ID09_Session07,5,265,921157,891
ID09,ID09_Session07,0,125,923438,2016
ID09,ID09_Session07,1,9093,938954,15391
ID09,ID09_Session07,1,50453,957594,9547
ID09,ID09_Session07,1,58453,1009594,1547
ID09,ID09_Session07,1,52250,1075797,7750
ID09,ID09_Session07,1,12297,1154641,26594
ID09,ID09_Session07,0,109,1166938,0
ID09,ID09_Session07,0,125,1170016,2969
ID09,ID09_Session07,0,141,1195891,25750
ID09,ID09_Session07,1,5266,1206969,10937
ID09,ID09_Session07,5,265,1212235,0
ID09,ID09_Session07,5,188,1215141,2641
ID09,ID09_Session07,1,22312,1225735,10391
ID09,ID09_Session07,1,19906,1339829,91782
ID09,ID09_Session07,1,33093,1394954,35219
ID09,ID09_Session07,1,45890,1442157,14110
ID09,ID09_Session07,1,26422,1521625,33578
ID09,ID09_Session07,1,14266,1566875,18828
ID09,ID09_Session07,0,109,1581141,0
ID09,ID09_Session07,1,11453,1596594,15344
ID09,ID09_Session07,1,16750,1622000,13953
ID09,ID09_Session07,0,79,1638750,0
ID09,ID09_Session07,0,125,1639141,312
ID09,ID09_Session07,0,109,1639516,250
ID09,ID09_Session07,1,25578,1642469,2844
ID09,ID09_Session07,1,6359,1671735,3688
ID09,ID09_Session07,5,94,1678094,0
ID09,ID09_Session07,5,218,1681532,3344
ID09,ID09_Session07,5,234,1702266,20516
ID09,ID09_Session07,5,218,1725204,22704
ID09,ID09_Session07,1,3297,1733532,8110
ID09,ID09_Session07,0,109,1736829,0
ID09,ID09_Session07,1,37078,1750969,14031
ID09,ID09_Session07,0,94,1874313,86266
ID09,ID09_Session07,1,29062,1878985,4578
ID09,ID09_Session07,1,25266,1910250,2203
ID09,ID09_Session07,0,172,1935516,0
ID09,ID09_Session07,1,7250,1941000,5312
ID09,ID09_Session07,0,141,1948250,0
ID09,ID09_Session07,1,15828,1968672,20281
ID09,ID09_Session08,0,110,937,0
ID09,ID09_Session08,1,19126,1390,343
ID09,ID09_Session08,0,140,20516,0
ID09,ID09_Session08,1,6422,56438,35782
ID09,ID09_Session08,1,22141,63813,953
ID09,ID09_Session08,0,63,85954,0
ID09,ID09_Session08,1,10344,88313,2296
ID09,ID09_Session08,0,94,98657,0
ID09,ID09_Session08,0,94,99001,250
ID09,ID09_Session08,0,125,106079,6984
ID09,ID09_Session08,1,7860,153736,47532
ID09,ID09_Session08,1,9969,162830,1234
ID09,ID09_Session08,0,78,172799,0
ID09,ID09_Session08,0,125,195987,23110
ID09,ID09_Session08,1,42219,239378,43266
ID09,ID09_Session08,1,35204,306394,24797
ID09,ID09_Session08,1,33844,367755,26157
ID09,ID09_Session08,1,56689,404911,3312
ID09,ID09_Session08,1,58063,463537,1937
ID09,ID09_Session08,1,24907,523694,2094
ID09,ID09_Session08,0,125,548601,0
ID09,ID09_Session08,1,16344,553898,5172
ID09,ID09_Session08,0,156,570242,0
ID09,ID09_Session08,1,453,581148,10750
ID09,ID09_Session08,1,59454,582148,547
ID09,ID09_Session08,0,125,642821,1219
ID09,ID09_Session08,1,21813,646852,3906
ID09,ID09_Session08,0,125,678540,9875
ID09,ID09_Session08,1,13594,685102,6437
ID09,ID09_Session08,0,110,698696,0
ID09,ID09_Session08,1,13469,704899,6093
ID09,ID09_Session08,0,141,718368,0
ID09,ID09_Session08,1,14922,726775,8266
ID09,ID09_Session08,0,125,741697,0
ID09,ID09_Session08,1,13953,747650,5828
ID09,ID09_Session08,1,47172,774432,12829
ID09,ID09_Session08,0,141,823682,2078
ID09,ID09_Session08,1,20078,850589,26766
ID09,ID09_Session08,0,110,870667,0
ID09,ID09_Session08,1,2250,879355,8578
ID09,ID09_Session08,1,40579,901027,19422
ID09,ID09_Session08,1,9391,1010825,69219
ID09,ID09_Session08,0,125,1020216,0
ID09,ID09_Session08,1,25860,1030591,10250
ID09,ID09_Session08,0,172,1056451,0
ID09,ID09_Session08,1,78,1061529,4906
ID09,ID09_Session08,1,10735,1061888,281
ID09,ID09_Session08,5,109,1072623,0
ID09,ID09_Session08,5,93,1075592,2860
ID09,ID09_Session08,0,79,1076982,1297
ID09,ID09_Session08,1,9657,1079529,2468
ID09,ID09_Session08,0,125,1089186,0
ID09,ID09_Session08,1,30125,1091483,2172
ID09,ID09_Session08,1,56392,1125217,3609
ID09,ID09_Session08,1,21000,1220609,39000
ID09,ID09_Session08,1,17281,1284329,42720
ID09,ID09_Session08,1,31438,1330173,28563
ID09,ID09_Session08,1,54063,1367549,5938
ID09,ID09_Session08,1,43626,1437987,16375
ID09,ID09_Session08,1,46782,1554832,73219
ID09,ID09_Session08,1,34766,1626755,25141
ID09,ID09_Session08,0,109,1661521,0
ID09,ID09_Session08,1,34251,1666802,5172
ID09,ID09_Session08,0,47,1701053,0
ID09,ID09_Session08,1,18751,1702865,1765
ID09,ID09_Session08,1,25781,1727663,6047
ID09,ID09_Session09,0,140,3782,3703
ID09,ID09_Session09,1,14844,85173,81251
ID09,ID09_Session09,5,406,100017,0
ID09,ID09_Session09,5,281,122111,21688
ID09,ID09_Session09,5,219,126814,4422
ID09,ID09_Session09,5,219,127939,906
ID09,ID09_Session09,0,110,129626,1468
ID09,ID09_Session09,0,156,138158,8422
ID09,ID09_Session09,1,30266,191189,52875
ID09,ID09_Session09,1,57141,224314,2859
ID09,ID09_Session09,1,37719,303737,22282
ID09,ID09_Session09,1,44250,341737,281
ID09,ID09_Session09,0,141,385987,0
ID09,ID09_Session09,1,13625,387831,1703
ID09,ID09_Session09,1,59266,402191,735
ID09,ID09_Session09,1,56188,465269,3812
ID09,ID09_Session09,1,4297,542535,21078
ID09,ID09_Session09,5,219,546832,0
ID09,ID09_Session09,5,203,565676,18625
ID09,ID09_Session09,0,93,567020,1141
ID09,ID09_Session09,1,5625,575832,8719
ID09,ID09_Session09,0,141,597520,16063
ID09,ID09_Session09,1,35376,606082,8421
ID09,ID09_Session09,1,26922,674536,33078
ID09,ID09_Session09,1,29250,792209,90751
ID09,ID09_Session09,1,11640,829678,8219
ID09,ID09_Session09,0,235,841318,0
ID09,ID09_Session09,1,12532,851740,10187
ID09,ID09_Session09,0,171,864272,0
ID09,ID09_Session09,1,14594,866865,2422
ID09,ID09_Session09,1,25782,915678,34219
ID09,ID09_Session09,1,19969,981491,40031
ID09,ID09_Session09,1,29078,1032382,30922
ID09,ID09_Session09,1,32766,1088695,27235
ID09,ID09_Session09,1,22860,1138742,17281
ID09,ID09_Session09,1,19860,1221602,60000
ID09,ID09_Session09,1,57625,1243837,2375
ID09,ID09_Session09,1,17141,1303462,2000
ID09,ID09_Session09,5,281,1320603,0
ID09,ID09_Session09,1,50047,1431416,110532
ID09,ID09_Session09,5,187,1583519,102056
ID09,ID09_Session09,1,1375,1584253,547
ID09,ID09_Session09,5,172,1585628,0
ID09,ID09_Session09,5,266,1593754,7954
ID09,ID09_Session09,1,5610,1595864,1844
ID09,ID09_Session09,1,48381,1613100,11626
ID09,ID09_Session09,1,1547,1705345,43864
ID09,ID09_Session09,5,172,1706892,0
ID09,ID09_Session09,5,203,1708455,1391
ID09,ID09_Session09,0,110,1709783,1125
ID09,ID09_Session09,5,313,1725738,15845
ID09,ID09_Session09,5,188,1730801,4750
ID09,ID09_Session09,0,125,1732114,1125
ID09,ID09_Session09,5,203,1737005,4766
ID09,ID09_Session09,5,171,1740959,3751
ID09,ID09_Session09,1,13752,1753491,12361
ID09,ID09_Session09,1,20391,1821108,53865
ID09,ID09_Session09,1,954,1841530,31
ID09,ID09_Session09,5,15,1842484,0
ID09,ID09_Session09,1,2766,1842624,31
ID09,ID09_Session09,5,141,1845390,0
ID09,ID09_Session09,1,1703,1846046,515
ID09,ID09_Session09,0,125,1847749,0
ID09,ID09_Session09,1,22017,1852484,4610
ID09,ID09_Session09,0,109,1874501,0
ID09,ID09_Session10,0,62,156,78
ID09,ID09_Session10,0,140,29031,28813
ID09,ID09_Session10,1,1031,36625,7454
ID09,ID09_Session10,1,35891,61765,24109
ID09,ID09_Session10,1,34188,123468,25812
ID09,ID09_Session10,1,51875,165781,8125
ID09,ID09_Session10,1,3516,245093,27437
ID09,ID09_Session10,5,234,248609,0
ID09,ID09_Session10,5,156,250234,1391
