userID,sessionID,actionTakenNumeric,durationMSEC,timelineMSEC,idleTime,X,Y,reldist,totaldist
ID13,ID13_Session02,0,94,1750,94,1966,42,0.00,0.00
ID13,ID13_Session02,0,141,13641,11797,2027,295,260.25,1225.29
ID13,ID13_Session02,0,204,20328,6546,1826,326,203.38,3116.45
ID13,ID13_Session02,0,141,22688,2156,1295,50,598.45,666.84
ID13,ID13_Session02,0,141,33625,10796,1437,637,603.93,1854.33
ID13,ID13_Session02,0,78,34797,1031,1788,549,361.86,396.78
ID13,ID13_Session02,1,4719,46547,11672,1824,652,109.11,2568.32
ID13,ID13_Session02,2,3485,51266,0,1468,608,-1.00,-1.00
ID13,ID13_Session02,0,750,71485,16609,1679,661,370.00,1329.02
ID13,ID13_Session02,0,343,73001,766,1797,661,54.00,54.00
ID13,ID13_Session02,0,203,105610,32266,1812,623,40.85,353.82
ID13,ID13_Session02,1,4422,112204,6391,1851,662,55.15,83.99
ID13,ID13_Session02,0,125,116626,0,1451,265,562.16,1571.43
ID13,ID13_Session02,0,140,120345,3594,1555,264,104.00,2041.40
ID13,ID13_Session02,0,187,127517,7032,1903,395,371.84,2350.28
ID13,ID13_Session02,0,156,140095,12391,2048,468,162.34,3633.66
ID13,ID13_Session02,0,547,156032,15781,1765,471,283.02,9332.62
ID13,ID13_Session02,0,218,157064,485,1867,472,42.00,42.00
ID13,ID13_Session02,0,359,159361,2079,1800,516,80.16,713.61
ID13,ID13_Session02,0,156,160470,750,1840,567,67.27,94.87
ID13,ID13_Session02,0,922,199814,39188,1708,915,371.84,5856.44
ID13,ID13_Session02,0,172,201392,656,1764,910,16.03,17.00
ID13,ID13_Session02,1,4750,203283,1719,1705,806,119.57,2601.09
ID13,ID13_Session02,2,3047,208033,0,1480,805,-1.00,-1.00
ID13,ID13_Session02,0,78,243033,0,1970,401,328.95,3521.79
ID13,ID13_Session02,0,94,262502,19391,1670,333,307.61,2293.12
ID13,ID13_Session02,0,94,281471,18875,1504,845,538.24,3648.72
ID13,ID13_Session02,1,17141,289127,7562,1704,664,269.74,1132.45
ID13,ID13_Session02,0,156,306268,0,1618,853,208.15,1127.64
ID13,ID13_Session02,0,110,307002,578,1618,853,0.00,0.00
ID13,ID13_Session02,0,109,307424,312,1617,860,7.07,8.00
ID13,ID13_Session02,1,24563,309002,1469,1773,723,207.62,242.25
ID13,ID13_Session02,1,31641,364471,30906,1920,854,197.65,979.37
ID13,ID13_Session02,1,11969,400909,4797,1742,775,1.00,1.00
ID13,ID13_Session02,0,375,412878,0,1708,837,70.71,488.75
ID13,ID13_Session02,0,359,415222,1969,1701,870,33.73,523.66
ID13,ID13_Session02,0,250,416050,469,1799,868,72.00,72.00
ID13,ID13_Session02,1,37079,419034,2734,1808,801,67.60,520.94
ID13,ID13_Session02,1,8266,457003,890,1898,801,93.74,309.46
ID13,ID13_Session02,0,656,465269,0,2540,598,673.33,771.74
ID13,ID13_Session02,0,2422,466519,594,2551,584,78.26,90.66
ID13,ID13_Session02,0,172,469503,562,2498,292,86.45,91.43
ID13,ID13_Session02,0,141,471159,1484,1304,52,1216.51,1359.22
ID13,ID13_Session02,1,8141,474972,3672,1622,762,778.37,1391.12
ID13,ID13_Session02,0,187,483113,0,2140,304,680.39,1336.44
ID13,ID13_Session02,0,141,485003,1703,1858,307,282.02,294.66
ID13,ID13_Session02,1,10454,487128,1984,1756,682,388.62,405.45
ID13,ID13_Session02,0,4171,497582,0,2551,534,807.94,1218.04
ID13,ID13_Session02,0,234,509457,7704,1775,641,826.25,1815.29
ID13,ID13_Session02,1,3281,512832,3141,1779,639,4.47,14.00
ID13,ID13_Session02,0,156,531363,15250,1561,174,513.56,703.82
ID13,ID13_Session02,1,22766,535191,3672,1901,551,507.67,582.84
ID13,ID13_Session02,0,1812,557957,0,2556,652,665.50,2505.83
ID13,ID13_Session02,0,187,622692,62923,2025,454,534.01,4795.94
ID13,ID13_Session02,0,125,642989,20110,1654,231,432.86,2037.21
ID13,ID13_Session02,1,15375,663176,20062,1815,620,421.00,11385.6
ID13,ID13_Session02,0,157,678551,0,1813,801,181.01,3975.14
ID13,ID13_Session02,1,5219,681270,2562,1930,604,229.12,231.93
ID13,ID13_Session02,2,4891,686489,0,1925,609,-1.00,-1.00
ID13,ID13_Session02,1,4110,704864,8750,1960,774,195.00,14014.5
ID13,ID13_Session02,0,3109,708974,0,2550,684,600.09,670.37
ID13,ID13_Session02,0,110,716067,3984,2529,6,130.97,2866.33
ID13,ID13_Session02,0,157,721942,5765,2066,276,535.97,8807.63
ID13,ID13_Session02,0,562,735755,13656,1696,622,506.57,14996.9
ID13,ID13_Session02,0,234,736630,313,1847,626,54.15,54.72
ID13,ID13_Session02,0,125,737755,891,1810,441,188.66,203.78
ID13,ID13_Session02,0,172,1099660,361780,1478,530,343.72,911.50
ID13,ID13_Session02,0,110,1164372,64540,1320,103,455.29,2494.08
ID13,ID13_Session02,1,4798,1169529,5047,1995,577,824.80,1940.62
ID13,ID13_Session02,0,125,1174327,0,2000,652,103.28,184.47
ID13,ID13_Session02,0,156,1184984,10532,1315,95,882.88,1951.83
ID13,ID13_Session02,1,48486,1187672,2532,1825,594,713.51,1315.58
ID13,ID13_Session02,0,593,1239034,0,2448,487,119.97,191.70
ID13,ID13_Session02,0,188,1240502,875,2241,270,196.24,207.10
ID13,ID13_Session02,0,172,1256519,15829,1548,794,868.81,2838.06
ID13,ID13_Session02,1,11110,1434262,177571,1832,733,290.27,3517.07
ID13,ID13_Session02,0,125,1445372,0,1588,689,209.54,223.11
ID13,ID13_Session02,1,27955,1448216,2719,1715,604,152.82,198.81
ID13,ID13_Session02,1,11813,1537485,61314,1694,618,5.39,10.41
ID13,ID13_Session02,1,12547,1643628,94330,1724,708,288.29,406.17
ID13,ID13_Session02,1,57377,1658800,2625,1632,851,170.04,243.79
ID13,ID13_Session02,1,35454,1731990,15813,1614,789,188.90,334.37
ID13,ID13_Session02,0,1281,1767444,0,2446,626,850.57,940.17
ID13,ID13_Session03,0,93,6969,0,2395,38,740.35,1230.16
ID13,ID13_Session03,0,172,7156,94,2395,38,0.00,0.00
ID13,ID13_Session03,0,141,9687,2359,1609,274,820.67,4779.25
ID13,ID13_Session03,0,141,22109,12281,1761,510,280.71,4580.32
ID13,ID13_Session03,1,14719,88141,65891,1952,453,199.32,2348.86
ID13,ID13_Session03,0,109,102860,0,1659,229,397.22,967.54
ID13,ID13_Session03,0,125,121329,18360,1916,264,259.37,4101.74
ID13,ID13_Session03,0,94,171313,49859,2189,490,354.41,2838.48
ID13,ID13_Session03,1,6516,176407,5000,1899,516,291.16,299.85
ID13,ID13_Session03,0,62,182923,0,1759,119,421.91,1123.81
ID13,ID13_Session03,0,125,183345,360,1762,119,3.00,3.00
ID13,ID13_Session03,0,93,184845,1375,1765,122,4.24,145.27
ID13,ID13_Session03,1,8093,187142,2204,1585,672,578.71,1205.28
ID13,ID13_Session03,0,94,195235,0,1811,711,228.48,303.37
ID13,ID13_Session03,1,2687,197017,1688,1814,609,102.04,187.56
ID13,ID13_Session03,0,125,205579,5875,2040,860,336.27,514.49
ID13,ID13_Session03,0,141,211204,5500,2040,858,2.00,2.00
ID13,ID13_Session03,0,156,213470,2125,2040,858,0.00,0.00
ID13,ID13_Session03,0,141,215329,1703,2040,858,0.00,0.00
ID13,ID13_Session03,0,172,217548,2078,2040,857,1.00,1.00
ID13,ID13_Session03,0,172,219829,2109,2040,855,2.00,2.00
ID13,ID13_Session03,0,187,221220,1219,2040,855,0.00,0.00
ID13,ID13_Session03,0,219,224751,3344,2040,855,0.00,0.00
ID13,ID13_Session03,0,140,226142,1172,2040,855,0.00,0.00
ID13,ID13_Session03,0,125,227626,1344,2040,855,0.00,0.00
ID13,ID13_Session03,0,109,230439,2688,2040,855,0.00,0.00
ID13,ID13_Session03,0,140,232033,1485,2040,855,0.00,0.00
ID13,ID13_Session03,2,3406,235845,3672,1460,0,-1.00,-1.00
ID13,ID13_Session03,1,3469,244517,5172,1530,633,620.41,1754.57
ID13,ID13_Session03,0,109,247986,0,1478,662,59.54,854.72
ID13,ID13_Session03,0,94,251845,3750,1302,56,631.04,1049.02
ID13,ID13_Session03,0,125,254595,2656,1548,696,685.65,1816.90
ID13,ID13_Session03,1,14235,260767,6047,1829,555,314.39,362.04
ID13,ID13_Session03,0,859,275002,0,2552,553,727.03,796.71
ID13,ID13_Session03,0,172,279111,3250,1765,239,795.90,1428.68
ID13,ID13_Session03,0,125,284408,5125,1831,237,66.03,351.53
ID13,ID13_Session03,0,172,287392,2859,1902,242,71.18,81.05
ID13,ID13_Session03,1,7093,442378,154814,1945,683,443.09,3304.61
ID13,ID13_Session03,0,63,449471,0,1954,629,78.01,89.60
ID13,ID13_Session03,1,8047,457346,7812,1832,602,124.95,614.37
ID13,ID13_Session03,0,141,465393,0,1453,239,525.53,700.95
ID13,ID13_Session03,1,8078,491628,26094,2035,744,770.55,2706.73
ID13,ID13_Session03,0,157,542628,42922,2483,414,549.15,1753.45
ID13,ID13_Session03,0,141,557706,14921,2418,459,80.45,2508.93
ID13,ID13_Session03,0,156,562144,4297,2513,341,151.49,11366.2
ID13,ID13_Session03,0,157,650066,87766,2499,393,55.08,4393.27
ID13,ID13_Session03,0,109,659223,9000,2323,237,235.19,258.61
ID13,ID13_Session03,0,125,692598,33266,2531,444,293.45,1873.99
ID13,ID13_Session03,0,156,700301,7578,2513,412,36.72,60.83
ID13,ID13_Session03,0,141,741239,40782,1312,55,1252.94,3486.45
ID13,ID13_Session03,0,157,743848,2468,1510,237,268.94,755.22
ID13,ID13_Session03,1,5359,746364,2359,2000,497,554.71,680.47
ID13,ID13_Session03,0,78,751723,0,2430,378,445.11,460.74
ID13,ID13_Session03,1,32594,752098,297,2430,378,0.00,0.00
ID13,ID13_Session03,0,125,784692,0,2440,288,90.55,1123.29
ID13,ID13_Session03,1,9922,804771,19954,2431,280,12.04,25.00
ID13,ID13_Session03,0,125,814693,0,2497,335,85.91,174.60
ID13,ID13_Session03,1,7218,815146,328,2492,332,5.83,8.00
ID13,ID13_Session03,0,141,822364,0,1613,181,889.90,1154.40
ID13,ID13_Session03,0,187,838693,16188,1740,584,422.54,1222.24
ID13,ID13_Session03,0,172,851411,12531,1758,609,30.81,400.23
ID13,ID13_Session03,0,94,852318,735,1937,585,180.60,187.48
ID13,ID13_Session03,0,110,856505,4093,2087,240,376.20,1302.28
ID13,ID13_Session03,0,141,862458,5843,1850,536,379.19,566.51
ID13,ID13_Session03,0,735,866005,3406,1703,707,225.50,465.42
ID13,ID13_Session03,0,156,867162,422,1852,701,77.52,81.20
ID13,ID13_Session03,0,484,868896,1578,1650,722,203.09,458.45
ID13,ID13_Session03,0,157,870255,875,1806,726,78.31,84.24
ID13,ID13_Session03,1,3734,874115,3703,1798,714,14.42,104.39
ID13,ID13_Session03,2,67626,877849,0,1791,706,-1.00,-1.00
ID13,ID13_Session03,0,156,953725,0,1888,799,74.43,945.82
ID13,ID13_Session03,1,5500,959787,5906,1857,723,82.08,154.08
ID13,ID13_Session03,2,3094,965287,0,1845,723,-1.00,-1.00
ID13,ID13_Session03,0,93,980272,563,1589,234,459.85,619.54
ID13,ID13_Session03,0,94,984803,4438,1666,231,77.06,2475.94
ID13,ID13_Session03,1,2578,986319,1422,1943,370,309.92,372.60
ID13,ID13_Session03,0,78,988897,0,1530,232,429.46,631.28
ID13,ID13_Session03,1,5906,992631,3656,1728,279,203.50,820.02
ID13,ID13_Session03,0,79,998537,0,1591,240,138.24,207.48
ID13,ID13_Session03,1,6437,1006866,8250,1509,302,102.80,2403.30
ID13,ID13_Session03,0,125,1020381,7078,1711,753,488.70,5087.28
ID13,ID13_Session03,0,110,1046725,26219,1946,817,243.56,29289.6
ID13,ID13_Session03,1,51594,1048116,1281,2054,783,113.23,130.59
ID13,ID13_Session03,1,2734,1160023,60313,1969,583,222.60,1130.96
ID13,ID13_Session03,0,125,1162757,0,1458,234,503.43,1709.25
ID13,ID13_Session03,1,5672,1165179,2297,2092,704,789.21,885.18
ID13,ID13_Session03,0,94,1170851,0,2249,526,212.81,631.92
ID13,ID13_Session03,0,94,1174648,3703,1807,390,462.16,576.40
ID13,ID13_Session03,1,41844,1177867,3125,1911,606,239.73,289.70
ID13,ID13_Session03,1,24078,1238117,18406,1875,694,14.04,65.83
ID13,ID13_Session03,0,172,1262195,0,1768,120,440.67,2435.63
ID13,ID13_Session03,1,5359,1263274,907,2096,397,429.32,466.21
ID13,ID13_Session03,0,141,1268633,0,1305,65,856.69,2120.30
ID13,ID13_Session03,0,109,1276477,7703,2317,499,1101.14,1606.37
ID13,ID13_Session03,1,20985,1290633,14047,1882,501,435.00,484.49
ID13,ID13_Session03,0,187,1311618,0,2455,357,590.57,700.67
ID13,ID13_Session03,0,141,1318914,7109,2485,313,53.25,11226.9
ID13,ID13_Session03,1,9047,1319446,391,2468,296,24.04,29.72
ID13,ID13_Session03,0,109,1328493,0,2508,400,114.23,3426.11
ID13,ID13_Session03,0,141,1339102,1250,2487,251,1880.14,2078.51
ID13,ID13_Session03,0,140,1341540,2297,2487,231,20.00,20.00
ID13,ID13_Session03,0,1875,1356587,14907,2548,531,306.14,3443.88
ID13,ID13_Session03,0,172,1360399,1937,1896,777,638.02,929.50
ID13,ID13_Session03,0,266,1393696,33125,1545,824,354.13,1683.96
ID13,ID13_Session03,0,109,1394259,297,1549,824,3.00,3.00
ID13,ID13_Session03,0,109,1394681,313,1553,824,4.00,4.00
ID13,ID13_Session03,0,110,1397102,2312,1305,57,806.10,2120.73
ID13,ID13_Session03,0,140,1398712,1500,2454,288,1171.99,1212.86
ID13,ID13_Session03,1,94,1399618,766,2453,288,1.00,1.00
ID13,ID13_Session03,1,60000,1399712,0,2450,290,1.41,2.00
ID13,ID13_Session03,0,78,1538260,78548,2463,407,119.44,319.52
ID13,ID13_Session03,1,2578,1538635,297,2451,407,12.00,12.00
ID13,ID13_Session03,0,78,1541213,0,2180,416,271.15,600.39
ID13,ID13_Session03,1,5094,1612869,71578,2145,490,81.86,354.74
ID13,ID13_Session03,0,203,1617963,0,1945,713,1.00,1.00
ID13,ID13_Session03,1,1766,1619729,1563,1945,713,0.00,0.00
ID13,ID13_Session03,0,140,1621495,0,2470,474,576.02,599.53
ID13,ID13_Session03,1,16985,1666760,45125,2415,553,98.47,705.23
ID13,ID13_Session03,0,109,1690245,6500,1703,243,778.12,1791.71
ID13,ID13_Session03,0,125,1695308,4954,1528,544,348.18,964.04
ID13,ID13_Session03,1,2563,1696745,1312,1888,499,362.80,385.71
ID13,ID13_Session03,0,156,1699308,0,2028,775,309.48,332.56
ID13,ID13_Session03,0,266,1700620,1156,2028,775,0.00,0.00
ID13,ID13_Session03,0,203,1702261,1375,2028,775,0.00,0.00
ID13,ID13_Session03,0,172,1705870,3406,1468,769,560.03,582.35
ID13,ID13_Session03,1,7078,1722698,16656,2011,746,543.49,1270.13
ID13,ID13_Session03,0,157,1729776,0,2028,771,31.06,51.69
ID13,ID13_Session03,0,125,1738902,8969,2028,771,0.00,0.00
ID13,ID13_Session03,0,156,1746089,7062,2028,771,0.00,0.00
ID13,ID13_Session03,0,125,1751933,5688,2028,771,0.00,0.00
ID13,ID13_Session03,0,203,1756652,4594,2028,771,0.00,0.00
ID13,ID13_Session03,0,156,1760855,4000,2028,771,0.00,0.00
ID13,ID13_Session03,0,156,1769058,8047,2022,772,6.08,897.92
ID13,ID13_Session03,0,172,1771636,2422,2022,772,0.00,0.00
ID13,ID13_Session03,0,219,1773527,1719,2022,772,0.00,0.00
ID13,ID13_Session03,0,156,1774855,1109,2022,772,0.00,0.00
ID13,ID13_Session03,0,234,1777230,2219,2022,772,0.00,0.00
ID13,ID13_Session03,0,141,1779183,1719,2022,772,0.00,0.00
ID13,ID13_Session03,0,218,1781949,2625,2022,771,0.00,0.00
ID13,ID13_Session03,0,203,1783902,1735,2022,771,0.00,0.00
ID13,ID13_Session03,0,110,1793886,9781,1298,66,1010.54,9989.76
ID13,ID13_Session04,0,63,1469,1109,1161,10,637.23,698.24
ID13,ID13_Session04,0,94,1625,93,1161,10,0.00,0.00
ID13,ID13_Session04,0,859,2985,1266,983,146,224.01,254.27
ID13,ID13_Session04,0,110,8594,4750,1077,11,13.15,14.41
ID13,ID13_Session04,0,156,8813,109,1077,11,0.00,0.00
ID13,ID13_Session04,1,39250,20891,11922,710,494,606.61,708.56
ID13,ID13_Session04,1,8594,201485,141344,869,551,371.59,1189.84
ID13,ID13_Session04,0,109,210079,0,1028,328,269.82,404.79
ID13,ID13_Session04,1,25094,215047,4859,489,462,555.41,574.00
ID13,ID13_Session04,1,4672,260110,19969,615,638,216.45,533.73
ID13,ID13_Session04,2,3484,264782,0,401,534,-1.00,-1.00
ID13,ID13_Session04,0,78,273485,0,492,237,383.02,386.95
ID13,ID13_Session04,1,1125,275813,2250,669,430,261.87,285.53
ID13,ID13_Session04,0,156,276938,0,520,463,152.61,182.96
ID13,ID13_Session04,1,6281,353860,76766,1064,443,544.37,761.90
ID13,ID13_Session04,0,109,362032,1891,386,269,699.97,783.91
ID13,ID13_Session04,1,16906,365516,3375,613,449,289.71,310.86
ID13,ID13_Session04,0,110,382422,0,311,163,63.82,75.36
ID13,ID13_Session04,1,3922,384969,2437,649,447,441.47,451.29
ID13,ID13_Session04,0,109,388891,0,458,404,195.78,215.50
ID13,ID13_Session04,0,93,391032,2032,674,406,216.01,605.01
ID13,ID13_Session04,0,93,394032,2907,547,427,128.72,656.15
ID13,ID13_Session04,0,110,397422,3297,1062,459,515.99,772.52
ID13,ID13_Session04,1,2750,399500,1968,511,556,559.47,569.02
ID13,ID13_Session04,0,2453,435907,33657,481,534,37.20,534.03
ID13,ID13_Session04,0,250,441704,3344,602,570,119.60,124.36
ID13,ID13_Session04,1,15547,453563,11609,545,622,77.16,1245.82
ID13,ID13_Session04,0,1172,469110,0,465,282,349.52,788.82
ID13,ID13_Session04,0,93,470782,500,654,335,4.00,4.00
ID13,ID13_Session04,1,5812,471954,1079,562,390,107.19,112.24
ID13,ID13_Session04,0,547,477766,0,394,254,216.15,238.72
ID13,ID13_Session04,0,156,478719,406,634,259,121.00,121.00
ID13,ID13_Session04,0,844,483297,4422,469,480,275.80,667.59
ID13,ID13_Session04,0,828,485188,1047,437,539,244.23,289.27
ID13,ID13_Session04,0,609,486704,688,456,684,198.60,204.49
ID13,ID13_Session04,1,1187,487860,547,502,659,105.62,211.78
ID13,ID13_Session04,0,703,489047,0,404,541,153.39,177.80
ID13,ID13_Session04,0,563,490797,1047,389,578,160.51,200.47
ID13,ID13_Session04,0,141,491844,484,690,556,133.93,142.93
ID13,ID13_Session04,0,1125,492641,656,434,557,256.00,257.11
ID13,ID13_Session04,0,156,494391,625,473,671,204.78,209.91
ID13,ID13_Session04,1,3016,495094,547,465,581,89.36,92.54
ID13,ID13_Session04,0,109,498110,0,34,50,652.09,727.37
ID13,ID13_Session04,1,4750,502391,4172,703,488,799.63,962.80
ID13,ID13_Session04,0,156,507141,0,588,741,366.23,430.93
ID13,ID13_Session04,0,141,508563,1266,1049,805,465.42,491.71
ID13,ID13_Session04,1,859,510407,1703,524,603,562.52,587.15
ID13,ID13_Session04,0,141,511266,0,444,389,228.46,233.14
ID13,ID13_Session04,1,1516,930125,418718,365,389,79.00,1164.52
ID13,ID13_Session04,0,156,931641,0,28,57,464.60,575.22
ID13,ID13_Session04,1,26312,933829,2032,573,510,709.45,812.72
ID13,ID13_Session04,1,4735,960594,453,619,429,359.61,1980.25
ID13,ID13_Session04,0,140,965329,0,740,293,182.04,1055.74
ID13,ID13_Session04,0,110,966797,1328,1052,351,317.35,338.42
ID13,ID13_Session04,1,46234,968438,1531,772,421,288.62,299.80
ID13,ID13_Session04,1,8094,1037438,22766,551,670,90.74,122.43
ID13,ID13_Session04,2,1937,1045532,0,551,670,-1.00,-1.00
ID13,ID13_Session04,0,94,1052375,0,749,686,43.42,1073.63
ID13,ID13_Session04,0,94,1052797,328,752,689,4.24,6.00
ID13,ID13_Session04,0,94,1054172,1281,1057,753,311.64,337.48
ID13,ID13_Session04,0,1953,1064063,9797,540,454,597.24,922.90
ID13,ID13_Session04,0,1360,1067375,1359,660,460,71.34,72.25
ID13,ID13_Session04,0,94,1069938,1203,663,475,128.13,131.26
ID13,ID13_Session04,1,37078,1143485,73453,624,663,192.00,1568.61
ID13,ID13_Session04,0,719,1180563,0,382,818,237.19,322.61
ID13,ID13_Session04,0,110,1181625,343,583,820,69.01,69.81
ID13,ID13_Session04,2,1672,1183188,1453,582,817,-1.00,-1.00
ID13,ID13_Session04,4,0,1186719,0,675,711,1.00,1.00
ID13,ID13_Session04,1,2687,1187063,281,675,708,0.00,0.00
ID13,ID13_Session04,0,125,1189750,0,171,247,683.04,1273.53
ID13,ID13_Session04,1,7500,1192641,2766,797,603,720.15,1093.06
ID13,ID13_Session04,0,125,1202891,2750,981,638,189.19,3094.93
ID13,ID13_Session04,0,140,1208110,5094,292,583,691.19,1078.66
ID13,ID13_Session04,1,1891,1261250,53000,426,775,234.14,3362.06
ID13,ID13_Session04,0,125,1263141,0,472,646,136.96,155.42
ID13,ID13_Session04,1,56578,1263563,297,472,646,0.00,0.00
ID13,ID13_Session04,0,94,1363875,43734,1151,353,778.74,2039.07
ID13,ID13_Session04,1,15781,1364360,391,1153,353,0.00,0.00
ID13,ID13_Session04,1,22203,1417641,37500,1164,367,17.80,1824.80
ID13,ID13_Session04,0,110,1439844,0,554,677,689.23,805.97
ID13,ID13_Session04,1,58250,1441891,1937,569,626,53.16,54.34
ID13,ID13_Session04,1,27875,1532266,32125,1124,460,579.29,607.05
ID13,ID13_Session04,0,94,1638719,78578,1136,446,18.44,41.72
ID13,ID13_Session04,1,7063,1641250,2437,1140,445,2.00,2.00
ID13,ID13_Session04,0,78,1648313,0,890,628,315.50,333.10
ID13,ID13_Session04,1,29969,1650172,1781,1029,569,151.00,153.42
ID13,ID13_Session04,0,78,1760958,80817,1239,3,603.70,1921.16
ID13,ID13_Session05,1,2031,3500,3375,506,314,178.57,210.24
ID13,ID13_Session05,0,94,5531,0,378,177,196.33,206.10
ID13,ID13_Session05,0,141,8765,3140,255,782,617.38,1123.76
ID13,ID13_Session05,1,6969,10078,1172,458,568,294.97,309.54
ID13,ID13_Session05,0,93,17047,0,27,59,665.22,994.44
ID13,ID13_Session05,0,78,32547,15407,785,270,786.82,1324.04
ID13,ID13_Session05,1,5125,35594,2969,567,351,232.56,1317.99
ID13,ID13_Session05,0,171,40719,0,452,547,226.38,728.85
ID13,ID13_Session05,1,4563,43609,2719,567,393,192.20,206.08
ID13,ID13_Session05,0,172,48172,0,325,167,329.02,657.03
ID13,ID13_Session05,0,141,55609,7265,429,548,394.94,461.93
ID13,ID13_Session05,1,3359,58297,2547,673,467,257.09,510.33
ID13,ID13_Session05,0,94,61656,0,487,122,295.90,443.06
ID13,ID13_Session05,1,1797,62531,781,510,190,71.78,85.09
ID13,ID13_Session05,0,109,64328,0,580,271,106.40,132.41
ID13,ID13_Session05,1,2797,67797,3360,690,266,110.11,148.57
ID13,ID13_Session05,0,125,70594,0,205,302,486.33,1011.52
ID13,ID13_Session05,1,2157,73859,3140,343,301,138.00,139.29
ID13,ID13_Session05,0,140,76016,0,227,612,331.93,823.03
ID13,ID13_Session05,0,78,76391,235,237,614,9.22,9.83
ID13,ID13_Session05,0,141,78078,1609,285,615,48.01,51.83
ID13,ID13_Session05,0,141,79328,1109,330,621,45.40,46.20
ID13,ID13_Session05,0,93,80391,922,360,621,30.00,30.00
ID13,ID13_Session05,0,110,81781,1297,426,622,66.01,66.24
ID13,ID13_Session05,0,125,83047,1156,402,611,26.40,33.24
ID13,ID13_Session05,1,1891,85047,1875,417,561,52.20,58.84
ID13,ID13_Session05,0,93,86938,0,687,269,397.70,593.83
ID13,ID13_Session05,1,1469,94500,7469,463,680,468.08,1971.18
ID13,ID13_Session05,0,78,95969,0,212,200,540.78,638.68
ID13,ID13_Session05,1,20032,98953,2906,556,457,429.40,501.03
ID13,ID13_Session05,0,2203,118985,0,561,368,89.14,1541.66
ID13,ID13_Session05,0,109,121516,328,664,460,43.57,45.63
ID13,ID13_Session05,0,656,123594,1969,471,483,194.37,1269.11
ID13,ID13_Session05,0,438,125203,953,660,486,31.14,92.01
ID13,ID13_Session05,0,1203,125907,266,653,486,2.00,2.00
ID13,ID13_Session05,0,93,127579,469,636,513,100.32,104.77
ID13,ID13_Session05,0,828,130469,2797,658,481,38.83,406.80
ID13,ID13_Session05,0,110,132000,703,584,550,129.88,146.28
ID13,ID13_Session05,1,4094,133016,906,568,398,152.84,179.50
ID13,ID13_Session05,0,531,137110,0,419,370,151.61,1538.51
ID13,ID13_Session05,0,94,138250,609,507,393,26.93,30.13
ID13,ID13_Session05,1,7438,143219,4875,502,393,5.00,5.00
ID13,ID13_Session05,1,6172,150969,312,503,399,0.00,0.00
ID13,ID13_Session05,0,94,157141,0,27,56,586.71,2085.17
ID13,ID13_Session05,1,1938,160547,3312,528,483,658.28,2574.52
ID13,ID13_Session05,0,109,162485,0,523,481,5.39,7.00
ID13,ID13_Session05,0,109,165141,2547,9,60,664.41,785.08
ID13,ID13_Session05,1,5140,168907,3657,515,408,614.12,1332.40
ID13,ID13_Session05,0,141,174047,0,747,261,265.71,274.45
ID13,ID13_Session05,1,15421,178329,4141,568,361,205.04,230.66
ID13,ID13_Session05,0,125,193750,0,795,266,311.82,370.25
ID13,ID13_Session05,1,12297,198360,4485,575,523,338.30,426.22
ID13,ID13_Session05,1,4859,217063,6406,575,522,1.00,1.00
ID13,ID13_Session05,0,172,221922,0,848,267,373.57,1190.20
ID13,ID13_Session05,0,125,227391,5297,552,560,416.49,1100.81
ID13,ID13_Session05,0,188,233422,5906,765,869,375.30,1988.63
ID13,ID13_Session05,0,156,236532,2922,765,869,0.00,0.00
ID13,ID13_Session05,0,141,238266,1578,765,869,0.00,0.00
ID13,ID13_Session05,0,109,239532,1125,765,869,0.00,0.00
ID13,ID13_Session05,0,94,240672,1031,765,869,0.00,0.00
ID13,ID13_Session05,0,125,241829,1063,765,869,0.00,0.00
ID13,ID13_Session05,0,125,243125,1171,765,869,0.00,0.00
ID13,ID13_Session05,0,141,244250,1000,765,869,0.00,0.00
ID13,ID13_Session05,0,125,245157,766,765,869,0.00,0.00
ID13,ID13_Session05,0,140,246329,1047,765,869,0.00,0.00
ID13,ID13_Session05,0,94,249047,2578,909,255,630.66,1327.34
ID13,ID13_Session05,1,9969,252563,3422,557,431,393.55,427.04
ID13,ID13_Session05,0,78,262532,0,976,267,452.17,478.62
ID13,ID13_Session05,0,94,267547,4937,740,557,373.89,1333.24
ID13,ID13_Session05,0,78,282313,14672,395,329,413.53,2750.86
ID13,ID13_Session05,0,187,287579,5188,910,648,605.79,842.01
ID13,ID13_Session05,0,125,289188,1422,163,260,841.76,863.63
ID13,ID13_Session05,1,34782,295875,6562,777,487,654.62,2477.00
ID13,ID13_Session05,1,3468,331282,625,716,587,0.00,0.00
ID13,ID13_Session05,0,125,334750,0,432,301,403.05,818.88
ID13,ID13_Session05,1,12282,339625,4750,577,441,201.56,397.23
ID13,ID13_Session05,0,78,351907,0,464,395,122.77,204.97
ID13,ID13_Session05,1,25890,361110,9125,594,440,137.57,470.07
ID13,ID13_Session05,0,110,387000,0,638,264,182.46,241.42
ID13,ID13_Session05,1,10485,394219,7109,514,452,225.21,740.10
ID13,ID13_Session05,0,93,404704,0,975,596,205.12,304.82
ID13,ID13_Session05,0,109,409860,5063,13,70,1096.81,3035.10
ID13,ID13_Session05,1,2250,414219,4250,522,493,661.82,1355.07
ID13,ID13_Session05,0,110,416469,0,697,244,304.92,328.95
ID13,ID13_Session05,0,125,422579,6000,556,694,471.57,1303.08
