Date,Time,Msec,Application,Window,Message,X,Y,Rel. dist.,Total dist.,Rate,Extra info,Testing
2010:02:01,14:10:20,771,"firefox.exe","Science and Technology News -...from CNN.com - Mozilla Firefox",Left mouse button pressed,776,617,8.54,11.00,0.78, 
2010:02:01,14:10:20,881,"firefox.exe","Science and Technology News -...from CNN.com - Mozilla Firefox",Left mouse button released,776,617,0.00,0.00,0.00, 
2010:02:01,14:10:22,521,"firefox.exe","10 things missing from the iPad - CNN.com - Mozilla Firefox",Mouse wheel,248,820,565.68,578.67,0.98, 
2010:02:01,14:11:00,942,"Explorer.EXE","2:10 PM",Mouse wheel stopped,567,502,0.00,0.00,1.00,12 Wheel actions
2010:02:01,14:11:15,785,"firefox.exe","10 things missing from the iPad - CNN.com - Mozilla Firefox",Mouse wheel,566,500,10.05,30.41,0.33, 
2010:02:01,14:12:00,939,"Explorer.EXE","2:11 PM",Mouse wheel stopped,560,490,0.00,0.00,1.00,1 Wheel actions
2010:02:01,14:12:06,080,"firefox.exe","10 things missing from the iPad - CNN.com - Mozilla Firefox",Mouse wheel,588,375,126.92,180.85,0.70, 
2010:02:01,14:13:00,937,"Explorer.EXE","2:12 PM",Mouse wheel stopped,771,638,0.00,0.00,1.00,8 Wheel actions
2010:02:01,14:13:35,951,"firefox.exe","10 things missing from the iPad - CNN.com - Mozilla Firefox",Mouse wheel,760,669,32.89,45.24,0.73, 
2010:02:01,14:14:00,935,"Explorer.EXE","2:13 PM",Mouse wheel stopped,756,667,0.00,0.00,1.00,15 Wheel actions
2010:02:01,14:14:01,732,"firefox.exe","10 things missing from the iPad - CNN.com - Mozilla Firefox",Mouse wheel,756,667,0.00,0.00,0.00, 
2010:02:01,14:14:10,637,"firefox.exe","10 things missing from the iPad - CNN.com - Mozilla Firefox",Mouse wheel stopped,15,54,0.00,0.00,1.00,20 Wheel actions
2010:02:01,14:14:10,637,"firefox.exe","10 things missing from the iPad - CNN.com - Mozilla Firefox",Left mouse button pressed,15,54,961.19,1098.70,0.87, 
2010:02:01,14:14:10,762,"firefox.exe","10 things missing from the iPad - CNN.com - Mozilla Firefox",Left mouse button released,15,54,0.00,0.00,0.00, 
2010:02:01,14:14:14,872,"firefox.exe","Science and Technology News -...from CNN.com - Mozilla Firefox",Mouse wheel,595,797,942.58,1034.09,0.91, 
2010:02:01,14:14:19,028,"firefox.exe","Science and Technology News -...from CNN.com - Mozilla Firefox",Mouse wheel stopped,1066,215,0.00,0.00,1.00,15 Wheel actions
2010:02:01,14:14:19,028,"firefox.exe","Science and Technology News -...from CNN.com - Mozilla Firefox",Left mouse button pressed,1066,215,449.50,668.28,0.67, 
2010:02:01,14:14:19,153,"firefox.exe","Science and Technology News -...from CNN.com - Mozilla Firefox",Left mouse button released,1066,215,0.00,0.00,0.00, 
2010:02:01,14:14:21,903,"firefox.exe","Health News - Medical, Mental...ss - CNN.com - Mozilla Firefox",Mouse wheel,977,756,548.27,561.76,0.98, 
2010:02:01,14:14:33,621,"firefox.exe","Health News - Medical, Mental...ss - CNN.com - Mozilla Firefox",Mouse wheel stopped,978,383,0.00,0.00,1.00,39 Wheel actions
2010:02:01,14:14:33,621,"firefox.exe","Health News - Medical, Mental...ss - CNN.com - Mozilla Firefox",Left mouse button pressed,978,383,290.40,306.78,0.95, 
2010:02:01,14:14:33,730,"firefox.exe","Health News - Medical, Mental...ss - CNN.com - Mozilla Firefox",Left mouse button released,978,383,0.00,0.00,0.00, 
2010:02:01,14:14:35,246,"firefox.exe","Mental Health Care and Disord...m CNN health - Mozilla Firefox",Mouse wheel,910,774,396.87,404.02,0.98, 
2010:02:01,14:14:44,589,"firefox.exe","Mental Health Care and Disord...m CNN health - Mozilla Firefox",Mouse wheel stopped,850,865,0.00,0.00,1.00,8 Wheel actions
2010:02:01,14:14:44,589,"firefox.exe","Mental Health Care and Disord...m CNN health - Mozilla Firefox",Left mouse button pressed,850,865,112.36,1096.59,0.10, 
2010:02:01,14:14:44,761,"firefox.exe","Mental Health Care and Disord...m CNN health - Mozilla Firefox",Left mouse button released,850,865,0.00,0.00,0.00, 
2010:02:01,14:14:46,870,"firefox.exe","Brain of world's best-known a...ed - CNN.com - Mozilla Firefox",Mouse wheel,850,865,0.00,0.00,0.00, 
2010:02:01,14:15:00,932,"Explorer.EXE","2:14 PM",Mouse wheel stopped,850,865,0.00,0.00,1.00,18 Wheel actions
2010:02:01,14:15:00,964,"firefox.exe","Brain of world's best-known a...ed - CNN.com - Mozilla Firefox",Mouse wheel,850,865,0.00,0.00,0.00, 
2010:02:01,14:15:20,166,"Explorer.EXE","Notification Area",Mouse wheel stopped,1722,1186,0.00,0.00,1.00,27 Wheel actions
2010:02:01,14:15:20,166,"Explorer.EXE","Notification Area",Left mouse button pressed,1722,1186,937.65,1191.63,0.79, 
2010:02:01,14:15:20,275,"Explorer.EXE","Notification Area",Left mouse button released,1722,1186,0.00,0.00,0.00, 
2010:02:01,14:15:21,525,"uLog.exe","<Unknown window>",Left mouse button pressed,1733,1157,31.02,63.19,0.49, 
2010:02:01,14:15:21,619,"uLog.exe","<Unknown window>",Left mouse button released,1733,1157,0.00,0.00,0.00, 
2010:02:01,14:15:21,619,"uLog.exe"," ",Logging stopped,-1,-1,-1.00,-1.00,-1.00, 
